11:22,Orpington,Pass,EMU,Victoria,P11.27:144,S11.29:146,S11.31/11.32:148,S11.34:150,S11.37:152,S11.39:155,S11.41:156,S11.44:157,S11.46:158,S11.48:161,S11.51:163,T11.56:167,,,,,,,,,,,,,
11:22,Sevenoaks,Pass,EMU,Holbourn Viaduct,S11.44:141,S11.49:142,S11.54:145,S11.56/11.57:147,T12.00:149,,,,,,,,,,,,,,,,,,,,
11:24,Chatham,Goods,N2-6-0,Hoo Junction,S11.24:132,T11.28:133,,,,,,,,,,,,,,,,,,,,,,,
11:42,Orpington,Pass,EMU,Victoria,P11.47:144,S11.49:146,S11.51/11.52:148,S11.54:150,S11.57:152,S11.59:155,S12.01:156,S12.04:157,S12.06:158,S12.09:161,S12.11:163,T12.16:167,,,,,,,,,,,,,
11:42,Sevenoaks,Pass,EMU,Holbourn Viaduct,S12.12:144,S12.14:145,S12.16/12.17:147,S12.20:149,,,,,,,,,,,,,,,,,,,,,
11:42,Gillingham,Pass,EMU,Cannon St,S11.42:127,S11.45/11.47:128,S11.48/11.49:130,T11.50:133,,,,,,,,,,,,,,,,,,,,,
11:53,Sittingbourne,Pass,C0-6-0,Sheerness,S11.53:120,P11.54:509,P11.55:506,S11.58:512,S12.04:514,S12.07:515,T12.13:516,,,,,,,,,,,,,,,,,,
11:54,Gillingham,Pass,EMU,Victoria,S11.54:127,S11.57/11.59:128,S12.00/12.01:130,P12.03:133,S12.13:136,S12.15:137,S12.20:301,S12.24:139,S12.32:141,S12.42/12.43:147,P12.47:152,P12.53:160,T12.59:167,,,,,,,,,,,,
11:59,Ramsgate,Goods,C0-6-0,Broadstairs,S11.59:101,T12.10:104,,,,,,,,,,,,,,,,,,,,,,,
12:02,Orpington,Pass,EMU,Victoria,P12.07:144,S12.09:146,S12.11/12.12:148,S12.14:150,S12.17:152,S12.19:155,S12.21:156,S12.24:157,S12.26:158,S12.28:161,S12.31:163,T12.36:167,,,,,,,,,,,,,
12:02,Sevenoaks,Pass,EMU,Holbourn Viaduct,S12.24:141,S12.29:142,S12.34:145,S12.36/12.37:147,T12.40:149,,,,,,,,,,,,,,,,,,,,
12:07,Gillingham,Pass,EMU,Charing Cross,S12.07:127,S12.10/12.12:128,S12.13/12.14:130,T12.15:133,,,,,,,,,,,,,,,,,,,,,
12:15,Gillingham,ECS,2-6-2T,Chatham,S12.15:126,T12.20:128,,,,,,,,,,,,,,,,,,,,,,,
12:22,Orpington,Pass,EMU,Victoria,P12.27:144,S12.29:146,S12.31/12.32:148,S12.34:150,S12.37:152,S12.39:155,S12.41:156,S12.44:157,S12.46:158,S12.48:161,S12.51:163,T12.56:167,,,,,,,,,,,,,
12:22,Sevenoaks,Pass,EMU,Holbourn Viaduct,S12.44:141,S12.49:142,S12.54:145,S12.56/12.57:147,T13.00:149,,,,,,,,,,,,,,,,,,,,
12:28,Maidstone,Pass,2-6-2T,Margate,S14.25:101,S14.29:103,S14.33:104,T14.39:105,,,,,,,,,,,,,,,,,,,,,
12:37,Dover,Pass,E1 4-4-0,Gillingham,S13.30/13.32:117,S13.41:118,S13.47/13.48:120,S13.55:124,S14.01:125,T14.06:127,S12.37:174,S12.43:175,S12.50:176,S12.55:177,S12.58:178,S13.01:179,S13.07:180,S13.12/13.14:181,,,,,,,,,,,
12:40,Gillingham,Pass,EMU,Cannon St,S12.40:127,S12.43/12.45:128,S12.47/12.49:130,T12.50:133,,,,,,,,,,,,,,,,,,,,,
12:42,Orpington,Pass,EMU,Victoria,P12.47:144,S12.49:146,S12.51/12.52:148,S12.54:150,S12.57:152,S12.59:155,S13.01:156,S13.04:157,S13.06:158,S13.09:161,S13.11:163,T13.16:167,,,,,,,,,,,,,
12:42,Sevenoaks,Pass,E1 4-4-0,Holbourn Viaduct,S13.04:141,S13.09:142,S13.14:145,S13.16/13.17:147,S13.20:149,,,,,,,,,,,,,,,,,,,,
12:45,Dover,Light,N1 2-6-0,Shepherdswell,S12.45:174,T13.05:176,,,,,,,,,,,,,,,,,,,,,,,
12:54,Gillingham,Pass,EMU,Victoria,S12.54:127,S12.57/12.58:128,S13.00/13.01:130,P13.03:133,S13.13:136,S13.15:137,S13.20:301,S13.24:139,S13.32:141,S13.31/13.32:146,S13.34:150,S13.37:152,S13.39:155,S13.41:156,S13.44:157,S13.46:158,S13.48:161,S13.51:163,T13.56:167,,,,,,
12:56,Chatham,Pass,2-6-2T,Sheerness,S13.26:120,P13.27:509,P13.28:511,S13.31:512,S13.42:515,T13.48:516,,,,,,,,,,,,,,,,,,,
13:00,Orpington,Pass,EMU,Victoria,P13.05:144,S13.09:146,S13.11/13.12:148,S13.14:150,S13.17:152,S13.19:155,S13.21:156,S13.24:157,S13.26:158,S13.29:161,S13.31:163,T13.36:167,,,,,,,,,,,,,
13:02,Sevenoaks,Pass,EMU,Holbourn Viaduct,S13.24:141,S13.29:142,S13.34:145,S13.36/13.37:147,T13.40:149,,,,,,,,,,,,,,,,,,,,
13:05,Dover,Pass,L4-4-0,Faversham,T14.02:117,S13.05:174,S13.11:175,S13.19:176,S13.24:177,S13.27:178,S13.30:179,S13.36:180,S13.41/13.43:181,S13.56:182,,,,,,,,,,,,,,,
13:10,Ramsgate,XP,brs,Victoria,S13.10:101,S13.14:103,S13.18:104,S13.25/13.29:106,S13.34:107,S13.39:108,S13.50/13.52:111,S13.58:113,S14.03:114,S14.13/14.19:116,S14.30/14.32:120,S14.45/14.46:126,S14.50/14.53:128,P14.55:130,P14.56:133,P15.09:136,P15.19:141,P15.26:145,S15.28/16.29:147,P15.31:149,P15.33:152,P15.41:160,T15.48:167,,
13:10,Dover,Boat,MN 4-6-2,Victoria,P14.43:144,P14.46:148,P14.48:150,T14.50:153,,,,,,,,,,,,,,,,,,,,,
13:10,Gillingham,Pass,EMU,Charing Cross,S13.10:127,S13.13/13.15:128,S13.16/13.17:130,T13.18:133,,,,,,,,,,,,,,,,,,,,,
13:15,Charing Cross,XP,wc,Margate,S16.02:101,S16.06:103,S16.10:104,T16.16:105,,,,,,,,,,,,,,,,,,,,,
13:20,Whitstable,Goods,N2-6-0,Faversham,S13.20:114,S13.27/13.29:115,T13.50:117,,,,,,,,,,,,,,,,,,,,,,
13:22,Orpington,Pass,EMU,Victoria,P13.27:144,S13.29:146,S13.31/13.32:148,S13.34:150,S13.37:152,S13.39:155,S13.41:156,S13.44:157,S13.46:158,S13.48:161,S13.51:163,T13.56:167,,,,,,,,,,,,,
13:22,Sevenoaks,Pass,EMU,Holbourn Viaduct,S13.44:141,S13.49:142,S13.54:145,S13.56/13.57:147,T14.00:149,,,,,,,,,,,,,,,,,,,,
13:40,Gillingham,Pass,EMU,Charing Cross,S13.40:127,S13.43/13.47:128,S13.48/13.49:130,T13.50:133,,,,,,,,,,,,,,,,,,,,,
13:42,Orpington,Pass,EMU,Holbourn Viaduct,S14.04:141,S14.09:142,S14.14:145,S14.16/14.17:147,T14.20:149,S14.09:161,,,,,,,,,,,,,,,,,,,
13:54,Gillingham,Pass,EMU,Victoria,S13.54:127,S13.57/13.58:128,S14.00/14.01:130,P14.03:133,S14.13:136,S14.15:137,S14.20:301,S14.24:139,S14.32:141,S14.42/14.43:147,P14.47:152,P14.43:160,T14.59:167,,,,,,,,,,,,
13:55,Ramsgate,XP,brs,Victoria,S13.55:101,S13.59:103,S14.03:104,S14.09/14.12:106,S14.17:107,S14.22:108,S14.33/14.35:111,S14.41:113,S14.47:114,S14.57/15.01:116,P15.11:120,P15.22:126,P15.27:130,P15.28:133,P15.39:136,P15.50:141,S15.59/16.00:147,P16.04:152,P16.12:160,P16.13:163,T16.20:167,,,,
13:55,Snowdown,Goods,N2-6-0,Chatham Goods,S14.50/15.20:117,P15.36:300,P15.58:126,P16.00:128,T16.05:132,S13.55:177,P14.20:181,,,,,,,,,,,,,,,,,,
13:55,Sittingbourne,Pass,C0-6-0,Sheerness,S13.55:120,P13.56:509,P13.57:506,S14.00:512,S14.06:514,S14.10:515,T14.20:516,,,,,,,,,,,,,,,,,,
14:00,Ramsgate,Light,4MTT,Margate,S14.00:101,T14.17:105,,,,,,,,,,,,,,,,,,,,,,,
14:02,Orpington,Pass,EMU,Victoria,P14.07:144,S14.09:146,S14.11/14.12:148,S14.14:150,S14.17:152,S14.19:155,S14.21:156,S14.24:157,S14.26:158,S14.29:161,S14.31:163,T14.36:167,,,,,,,,,,,,,
14:02,Town,Goods,N2-6-0,Faversham ?,T19.18:117,S14.27/14.45:176,S14.55/16.10:179,S16.20/16.34:180,S16.44/18.25:181,S18.48/19.08:182,,,,,,,,,,,,,,,,,,,
14:02,Sevenoaks,Pass,EMU,Holbourn Viaduct,S14.24:141,S14.29:142,S14.34:145,S14.36/14.37:147,T14.40:149,,,,,,,,,,,,,,,,,,,,
14:08,Sheerness,Pass,2-6-2T,Gillingham,P14.25:511,T14.36:127,,,,,,,,,,,,,,,,,,,,,,,
14:10,Gillingham,Pass,EMU,Charing Cross,S14.10:127,S14.13/14.15:128,S14.16/14.17:130,T14.18:133,,,,,,,,,,,,,,,,,,,,,
14:22,Orpington,Pass,EMU,Victoria,P14.27:144,S14.29:146,S14.31/14.32:148,S14.34:150,S14.37:152,S14.39:155,S14.41:156,S14.44:157,S14.46:158,S14.49:161,S14.51:163,T14.56:167,,,,,,,,,,,,,
14:22,Sevenoaks,Pass,EMU,Holbourn Viaduct,S14.44:141,S14.49:142,S14.54:145,S14.56/14.57:147,T15.00:149,,,,,,,,,,,,,,,,,,,,
14:22,Gillingham,parcels,C0-6-0,Strood,S14.22:126,S14.26/14.43:129,S14.45/14.56:131,T14.57:133,,,,,,,,,,,,,,,,,,,,,
14:32,Gillingham,Pass,EMU,Charing Cross,S14.32:127,S14.35/14.37:128,S14.38/14.39:130,T14.40:133,,,,,,,,,,,,,,,,,,,,,
14:35,Orpington,Pass,EMU,Holbourn Viaduct,P14.41:144,S14.42:145,S14.44/14.46:147,T14.49:149,S15.09:161,,,,,,,,,,,,,,,,,,,,
14:40,Dover,Pass,2-6-4T,Canterbury East,S14.40:174,S14.46:175,S14.54:176,S14.59:177,S15.02:178,S15.05:179,S15.11:180,T15.16:181,,,,,,,,,,,,,,,,,
14:41,Gillingham,Pass,EMU,Cannon St,S14.41:127,S14.44/14.47:128,S14.48/14.49:130,T14.50:133,,,,,,,,,,,,,,,,,,,,,
14:42,Orpington,Pass,EMU,Victoria,P14.47:144,S14.49:146,S14.51/14.52:148,S14.54:150,S14.57:152,S14.59:155,S15.01:156,S15.04:157,S15.06:158,S15.08:161,S15.11:163,T15.16:167,,,,,,,,,,,,,
14:42,Sevenoaks,Pass,EMU,Holbourn Viaduct,S15.04:141,S15.09:142,S15.14:145,S15.16/15.17:147,S15.20:149,,,,,,,,,,,,,,,,,,,,
14:43,Sittingbourne,Pass,C0-6-0,Sheerness,S14.43:120,P14.44:509,P14.45:506,S14.48:512,S14.54:514,S14.59:515,T15.05:516,,,,,,,,,,,,,,,,,,
14:54,Gillingham,Pass,EMU,Victoria,S14.54:127,S14.57/14.58:128,S15.00/15.01:130,P15.03:133,S15.13:136,S15.15:137,S15.20:301,S15.24:139,S15.32:141,S15.42/15.43:147,P15.45:149,P15.47:152,P15.55:163,T16.00:167,,,,,,,,,,,
14:57,Gillingham,ECS,D1 4-4-0,Chatham,S14.57:127,T15.01:129,,,,,,,,,,,,,,,,,,,,,,,
15:00,Canterbury,Pass,2-6-4T,Margate,S15.33:101,S15.37:103,S15.40:104,T15.47:105,,,,,,,,,,,,,,,,,,,,,
15:02,Orpington,Pass,EMU,Victoria,P15.07:144,S15.09:146,S15.11/15.12:148,S15.14:150,S15.17:152,S15.19:155,S15.21:156,S15.24:157,S15.26:158,S15.29:161,S15.31:163,T15.36:167,,,,,,,,,,,,,
15:04,Sevenoaks,Pass,EMU,Holbourn Viaduct,S15.24:141,S15.29:142,S15.34:145,S15.36/15.37:147,T15.40:149,,,,,,,,,,,,,,,,,,,,
15:10,Gillingham,Pass,EMU,Charing Cross,S15.10:127,S15.13/15.15:128,S15.16/15.17:130,T15.18:133,,,,,,,,,,,,,,,,,,,,,
15:11,Faversham,Pass,2-6-2T,Chatham,S15.11:116,S15.20:118,S15.26/15.28:120,S15.35:124,S15.41:125,S15.46/15.47:126,T15.51:129,,,,,,,,,,,,,,,,,,
15:18,Orpington,Pass,EMU,Victoria,P15.23:144,S15.29:146,S15.31/15.32:148,S15.35:150,S15.38:152,S15.40:155,S15.42:156,S15.45:157,S15.47:158,S15.49:161,S15.51:163,T15.57:167,,,,,,,,,,,,,
15:22,Ramsgate,XP,Brs 4-6-0,Victoria,S15.22:101,S15.26:103,S15.31:104,S15.37/15.40:106,S15.45:107,S15.50:108,S16.02/16.04:111,S16.10:113,S16.16:114,S16.26/16.31:116,S16.40:118,S16.46/16.48:120,S17.01/17.02:126,S17.06/17.10:128,P17.12:130,P17.13:133,P17.27:136,P17.39:141,S17.48/17.50:147,P17.54:152,P18.03:160,P18.04:163,T18.12:167,,
15:22,Sevenoaks,Pass,EMU,Holbourn Viaduct,S15.44:141,S15.49:142,S15.54:145,S15.56/15.57:147,T16.00:149,,,,,,,,,,,,,,,,,,,,
15:28,Dover,Pass,2-6-2T,Faversham,T16.23:117,S15.28:174,S15.34:175,S15.41:176,S15.45:177,S15.48:178,S15.51:179,S15.57:180,S16.02/16.04:181,S16.17:182,,,,,,,,,,,,,,,
15:36,Maidstone,Pass,2-6-4T,Margate,S17.35:101,S17.39:103,S17.43:104,T17.49:105,,,,,,,,,,,,,,,,,,,,,
15:42,Orpington,Pass,EMU,Victoria,P15.47:144,S15.49:146,S15.51/15.52:148,S15.54:150,S15.57:152,S15.59:155,S16.01:156,S16.04:157,S16.06:158,S16.08:161,S16.11:163,T16.16:167,,,,,,,,,,,,,
15:42,Sevenoaks,Pass,EMU,Holbourn Viaduct,S16.04:141,S16.09:142,S16.14:145,S16.16/16.17:147,S16.20:149,,,,,,,,,,,,,,,,,,,,
15:42,Gillingham,Pass,EMU,Cannon St,S15.42:127,S15.45/15.47:128,S15.48/15.49:130,T15.50:133,,,,,,,,,,,,,,,,,,,,,
15:45,Margate,Goods,C0-6-0,Faversham,S15.45:106,P15.50:107,S15.55/16.20:108,S16.40/18.10:112,S18.18/18.28:113,T18.45:117,,,,,,,,,,,,,,,,,,,
15:51,Bickley,Pass,EMU,Holbourn Viaduct,S15.51:146,S15.53/15.54:148,T15.56:150,,,,,,,,,,,,,,,,,,,,,,
15:54,Gillingham,Pass,EMU,Victoria,S15.54:127,S15.57/15.58:128,S16.00/16.01:130,P16.03:133,S16.13:136,S16.15:137,S16.20:301,S16.24:139,S16.33:141,S16.42/16.43:147,P16.45:149,P16.47:152,P16.53:160,P16.55:163,T17.00:167,,,,,,,,,,
16:00,Sittingbourne,Pass,2-6-2T,Sheerness,S16.00:120,P16.01:509,P16.02:506,S16.05:512,S16.11:514,S16.16:515,T16.26:516,,,,,,,,,,,,,,,,,,
16:02,Orpington,Pass,EMU,Victoria,P16.07:144,S16.09:146,S16.11/16.12:148,S16.14:150,S16.17:152,S16.19:155,S16.21:156,S16.24:157,S16.26:158,S16.29:161,S16.31:163,T16.36:167,,,,,,,,,,,,,
16:02,Sevenoaks,Pass,EMU,Holbourn Viaduct,S16.24:141,S16.29:142,S16.34:145,S16.36/16.37:147,T16.40:149,,,,,,,,,,,,,,,,,,,,
16:10,Gillingham,Pass,EMU,Charing Cross,S16.10:127,S16.13/16.15:128,S16.16/16.17:130,T16.18:133,,,,,,,,,,,,,,,,,,,,,
16:12,Tonbridge,Pass,L4-4-0,Faversham,S18.30:101,S18.34:103,S18.38:104,S18.44/18.47:106,S18.52:107,S18.57:108,S19.09/19.11:111,S19.20:114,T19.30:116,,,,,,,,,,,,,,,,
16:15,Ramsgate,Pass,Brs 4-6-0,Victoria,S16.15:101,S16.19:103,S16.23:104,S16.30/16.34:106,S16.39:107,S16.44:108,S16.55/16.57:111,S17.03:113,S17.09:114,S17.19/17.25:116,S17.36/17.38:120,S17.46:124,S17.52:125,S17.57/17.59:126,S18.03/18.20:129,P18.22:130,P18.23:133,P18.36:136,S18.51:141,S19.01/19.03:147,S19.07:152,P19.15:160,P19.16:163,T19.22:167,
16:15,Charing Cross,XP,WC,Margate,S18.39:101,S18.43:103,S18.47:104,T18.53:105,,,,,,,,,,,,,,,,,,,,,
16:18,Dover,Pass,L4-4-0,Faversham,T17.16:117,S16.18:174,S16.24:175,S16.31:176,S16.35:177,S16.38:178,S16.41:179,S16.49:180,S16.54/16.57:181,S17.10:182,,,,,,,,,,,,,,,
16:20,Canterbury,Goods,N2-6-0,Blackfriars,S16.54/17.30:117,S17.42/18.21:118,S18.27/18.56:300,S19.07/19.28:124,S19.34/20.10:125,P20.18:126,P20.22:128,P20.26:130,T20.28:133,S16.20:181,S16.38:182,,,,,,,,,,,,,,
16:22,Sevenoaks,Pass,EMU,Holbourn Viaduct,P16.53:144,S16.54:145,S16.56/16.57:147,T17.00:149,,,,,,,,,,,,,,,,,,,,,
16:23,Orpington,Pass,EMU,Victoria,P16.28:144,S16.29:146,S16.31/16.32:148,S16.35:150,S16.38:152,S16.40:155,S16.42:156,S16.45:157,S16.47:158,S16.49:161,S16.51:163,T16.57:167,,,,,,,,,,,,,
16:39,Orpington,Pass,EMU,Victoria,P16.44:144,S16.45:146,S16.47/16.48:148,S16.52:150,S16.56:152,S16.58:155,S17.00:156,S17.04:157,S17.06:158,S17.08:161,S17.10:163,,,,,,,,,,,,,,
16:40,Gillingham,Pass,EMU,Cannon St,S16.40:127,S16.43/16.45:128,S16.47/16.49:130,T16.50:133,,,,,,,,,,,,,,,,,,,,,
16:42,Bickley,Pass,EMU,Holbourn Viaduct,S16.42:146,S16.44/16.45:148,S16.48:150,S16.51:152,S16.53:155,S16.55:156,S16.58:157,S17.00:158,T17.04:162,,,,,,,,,,,,,,,,
16:48,Sevenoaks,Pass,EMU,Holbourn Viaduct,S17.08:141,S17.13:142,S17.18:145,S17.19/17.24:147,S17.27:149,,,,,,,,,,,,,,,,,,,,
16:49,Maidstone,Pass,EMU,Victoria,S17.29:140,S17.39/17.40:147,P17.43:149,P17.46:152,P17.53:161,P17.54:163,T17.59:167,,,,,,,,,,,,,,,,,,
16:54,Gillingham,Pass,EMU,Victoria,S16.54:127,S16.57/16.59:128,S17.00/17.01:130,P17.03:133,S17.13:136,S17.15:137,S17.20:301,S17.24:139,S17.33:141,S17.43/17.44:147,P17.46:149,P17.50:152,S17.57:160,P17.58:163,T18.03:167,,,,,,,,,,
16:56,Sittingbourne,Pass,2-6-2T,Sheerness,S16.56:120,P16.57:509,P16.58:506,S17.01:512,S17.07:514,S17.11:515,T17.21:516,,,,,,,,,,,,,,,,,,
16:58,Dover,Boat,br7,Victoria,P18.10:144,P18.13:147,P18.16:152,P18.23:160,P18.24:163,T18.30:167,,,,,,,,,,,,,,,,,,,
17:03,Sole St,Goods,C0-6-0,Farningham Road,S17.03:136,S17.08/17.35:137,S17.43/18.00:301,P18.05:138,T18.14:139,,,,,,,,,,,,,,,,,,,,
17:04,Sevenoaks,Pass,EMU,Holbourn Viaduct,S17.24:141,S17.29:142,S17.34:145,S17.36/17.37:147,T17.40:149,,,,,,,,,,,,,,,,,,,,
17:05,Ramsgate,Pullman,WC,Victoria,S17.05:101,S17.09:103,S17.13:104,S17.19/17.21:106,S17.36/17.38:111,S17.47:114,P17.57:116,P18.05:120,P18.14:126,S18.17:128,P18.19:130,P18.20:133,P18.40:141,P18.46:145,S18.48:147,P18.51:152,P18.58:160,P18.59:163,T19.05:167,,,,,,
17:05,Orpington,ECS,EMU,Victoria,P17.06:144,S17.07:146,S17.09/17.10:148,S17.12:150,S17.16:152,S17.18:155,S17.20:156,S17.23:157,S17.25:158,S17.28:161,S17.30:163,T17.35:167,,,,,,,,,,,,,
17:05,Orpington,Pass,EMU,Holbourn Viaduct,P17.10:144,S17.11:145,S17.13/17.14:147,P17.16:149,S17.33:161,,,,,,,,,,,,,,,,,,,,
17:09,Dover,Pass,2-6-4T,Chatham,S18.01/18.03:117,S18.12:118,S18.18/18.19:120,S18.26:124,S18.32:125,S18.37/18.38:126,T18.42:129,S17.09:174,S17.15:175,S17.21:176,S17.25:177,S17.28:178,S17.31:179,S17.36:180,S17.41/17.42:181,S17.55:182,,,,,,,,,
17:10,Ramsgate,parcels,N2-6-0,Victoria,S17.10:101,S17.24:104,S17.30/18.00:105,S18.04/18.12:107,S18.16/18.22:108,S18.34/19.23:112,S19.31/19.44:114,S19.54/21.15:117,S21.23/21.25:118,S21.34/21.46:300,S21.56/22.01:125,P22.10:129,P22.12:131,P22.13:133,P22.27:136,P22.40:141,P22.49:147,P22.53:152,S23.05/23.16:160,P23.19:163,T23.26:167,,,,
17:10,Gillingham,Pass,EMU,Charing Cross,S17.10:127,S17.13/17.15:128,S17.17/17.18:130,T17.19:133,,,,,,,,,,,,,,,,,,,,,
17:13,Orpington,Pass,EMU,Victoria,P17.18:144,S17.19:146,S17.21/17.22:148,S17.25:150,S17.28:152,S17.32:155,S17.34:156,S17.37:157,S17.40:158,S17.43:161,S17.46:163,T17.51:167,,,,,,,,,,,,,
17:14,Bickley,Pass,EMU,Holbourn Viaduct,S17.14:146,S17.16/17.17:148,S17.20:150,,,,,,,,,,,,,,,,,,,,,,
17:15,Dover,Boat,wc,Victoria,P18.30:144,P18.33:148,P18.36:152,P18.43:161,P18.44:163,T18.50:167,,,,,,,,,,,,,,,,,,,
17:16,Maidstone,Pass,EMU,Victoria,S17.57:140,S18.06/18.08:148,P18.12:152,P18.18:161,P18.19:163,T18.24:167,,,,,,,,,,,,,,,,,,,
17:20,S.Hill,ECS,EMU,Victoria,S17.30:160,P17.32:163,T17.38:167,,,,,,,,,,,,,,,,,,,,,,
17:20,Ashford,Goods,C0-6-0,Hither Green,S01.25:141,P01.35:143,,,,,,,,,,,,,,,,,,,,,,,
17:22,Ramsgate,Pass,Brs 4-6-0,Victoria,S17.22:101,S17.26:103,S17.30:104,S17.36/17.39:106,S17.44:107,S17.49:108,S18.00/18.02:111,S18.08:113,S18.12:114,S18.23/18.36:117,S18.47/18.49:120,S19.01/19.03:126,S19.07/19.10:128,P19.12:130,P19.13:133,P19.25:136,P19.36:141,S19.45/19.47:148,P19.52:152,P20.00:161,P20.01:163,T20.07:167,,,
17:26,Sevenoaks,Pass,EMU,Holbourn Viaduct,S17.45:141,S17.50:142,S17.55:145,S17.56/17.57:147,T18.00:149,,,,,,,,,,,,,,,,,,,,
17:29,Sittingbourne,Pass,2-6-2T,Sheerness,S17.29:120,P17.30:509,P17.31:506,S17.34:512,S17.40:514,S17.44:515,T17.52:516,,,,,,,,,,,,,,,,,,
17:32,Ashford,Pass,2-6-4T,Faversham,T19.27:117,S18.30:174,S18.36:175,S18.44:176,S18.49:177,S18.52:178,S18.55:179,S19.01:180,S19.06/19.08:181,S19.21:182,,,,,,,,,,,,,,,
17:34,Bickley,Pass,EMU,Holbourn Viaduct,S17.34:146,S17.36/17.37:148,P19.39:150,S17.41:152,S17.48:161,T17.49:162,,,,,,,,,,,,,,,,,,,
17:40,Dover,Pass,D1 4-4-0,Faversham,T18.30:117,S17.40:174,S17.46:175,S17.53:176,S17.57:177,S18.09/18.11:181,S18.24:182,,,,,,,,,,,,,,,,,,
17:44,Sevenoaks,Pass,EMU,Holbourn Viaduct,S18.04:141,S18.09:142,S18.16:145,S18.17/18.20:147,S18.27:149,,,,,,,,,,,,,,,,,,,,
17:45,Orpington,Pass,EMU,Holbourn Viaduct,S17.54:146,S17.57/17.58:147,S18.00:150,S18.04:152,S18.06:155,S18.08:156,S18.12:158,T18.15:161,,,,,,,,,,,,,,,,,
17:49,Bickley,Pass,EMU,Victoria,S17.49:146,S17.51/17.52:148,S17.54:150,S17.57:152,S17.59:155,S18.01:156,S18.04:157,S18.06:158,S18.09:161,S18.11:163,T18.16:167,,,,,,,,,,,,,,
17:50,Gillingham,Pass,EMU,Cannon St,S17.50:127,S17.53/17.55:128,S17.56/17.57:130,T17.58:133,,,,,,,,,,,,,,,,,,,,,
17:54,Gillingham,Pass,EMU,Victoria,S17.54:127,S17.57/17.59:128,S18.00/18.01:130,P18.03:133,S18.13:136,S18.15:137,S18.20:301,S18.24:139,S18.33:141,S18.41/18.43:147,P18.47:149,P18.50:152,P18.54:160,P18.55:163,T19.00:167,,,,,,,,,,
17:57,Sittingbourne,Pass,2-6-2T,Sheerness,S17.57:120,P17.58:509,P17.59:506,S18.02:512,S18.08:515,T18.18:516,,,,,,,,,,,,,,,,,,,
17:58,Maidstone,Pass,2-6-4T,Margate,S19.53:101,S19.57:103,S20.01:104,T20.07:105,,,,,,,,,,,,,,,,,,,,,
18:00,Orpington,Pass,EMU,Victoria,P18.05:144,S18.07:146,S18.10/18.14:148,S18.16:150,S18.19:152,S18.21:155,S18.23:156,S18.26:157,S18.28:158,S18.30:161,S18.32:163,T18.38:167,,,,,,,,,,,,,
18:00,Ramsgate,Goods,Brs 4-6-0,Herne Bay?,S18.00:101,S18.10/18.54:104,S19.02/20.08:105,P20.17:107,S20.24/21.08:108,S21.48:112,,,,,,,,,,,,,,,,,,,
18:02,Sevenoaks,Pass,EMU,Holbourn Viaduct,S18.24:141,S18.29:142,S18.34:145,S18.36/18.37:147,T18.40:149,,,,,,,,,,,,,,,,,,,,
18:08,Gillingham,Pass,EMU,Charing Cross,S18.08:127,S18.11/18.12:128,S18.14/18.15:130,T18.16:133,,,,,,,,,,,,,,,,,,,,,
18:10,Dover,Boat,MN 4-6-2,Victoria,P19.29:144,P19.32:147,P19.33:149,P19.35:152,P19.43:160,P19.44:163,T19.50:167,,,,,,,,,,,,,,,,,,
18:20,Orpington,Pass,EMU,Victoria,P18.25:144,S18.30:145,S18.33/18.34:147,S18.36:149,S18.39:152,S18.41:154,S18.43:156,S18.46:157,S18.48:158,S18.50:160,S18.52:163,T18.58:167,,,,,,,,,,,,,
18:20,Bickley,Pass,EMU,Holbourn Viaduct,S18.20:146,S18.22/18.23:148,P18.25:150,P18.27:152,T18.34:160,,,,,,,,,,,,,,,,,,,,
18:22,Sevenoaks,Pass,EMU,Holbourn Viaduct,P18.52:144,S18.54:145,S18.56/18.57:147,T19.00:149,,,,,,,,,,,,,,,,,,,,,
18:42,Orpington,Pass,EMU,Victoria,P18.47:144,S18.49:146,S18.51/18.52:148,S18.54:150,S18.57:152,S18.59:155,S19.01:156,S19.04:157,S19.06:158,S19.08:161,S19.11:163,T19.16:167,,,,,,,,,,,,,
18:42,Sevenoaks,Pass,EMU,Holbourn Viaduct,P19.12:144,S19.14:145,S19.16/19.17:147,S19.20:149,,,,,,,,,,,,,,,,,,,,,
18:42,Gillingham,Pass,EMU,Cannon St,S18.42:127,S18.45/18.47:128,S18.48/18.49:130,T18.50:133,,,,,,,,,,,,,,,,,,,,,
18:50,Dover,Goods,N2-6-0,Hoo Junction,S22.35:102,P22.44:106,P23.14:112,S23.40/01.15:117,P01.35:300,S02.02/02.15:126,P02.18:129,P02.21:131,S02.23/03.05:132,T03.08:133,,,,,,,,,,,,,,,
18:54,Gillingham,Pass,EMU,Victoria,S18.54:127,S18.57/18.59:128,S19.00/19.01:130,P19.03:133,S19.15:137,S19.19:301,S19.24:139,S19.33:141,S19.42/19.43:147,P19.47:149,P19.53:160,P19.54:163,T19.59:167,,,,,,,,,,,,
19:02,Sevenoaks,Pass,EMU,Holbourn Viaduct,S19.24:141,S19.29:142,S19.34:145,S19.36/19.37:147,T19.40:149,,,,,,,,,,,,,,,,,,,,
19:07,Orpington,Pass,EMU,Victoria,P19.12:144,S19.14:146,S19.16/19.17:148,S19.19:150,S19.22:152,S19.25:156,S19.31:161,S19.33:163,T19.38:167,,,,,,,,,,,,,,,,
